YJコード	[BrandName]
2659710Q1043	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（[Number][Unit]）
2659710Q1051	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（[Number][Unit]）
2659710Q1060	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
2659710Q1078	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2659710Q1086	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
2659710Q1094	有効成分<BR>[ActIngreName]含量（[Number][Unit]中）<BR>[Number][Unit]
2659710R1049	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2659710R1057	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]含有
2659711N1033	販売名<BR>[BrandName]成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]）
2659712N1020	有効成分<BR>[ActIngreName]含量<BR>[Number][Unit]中[Number][Unit]
2659712Q1026	有効成分<BR>[ActIngreName]含量<BR>[Number][Unit]中[Number][Unit]
2661700X1042	本品は定量するとき[ActIngreName]（[Fomula]：[Number]）[Number][Unit]を含む
2661700X1050	組成<BR>[BrandName]（[Fomula]）[Number][Unit]を含有する
2661700X1077	本品は定量するとき[ActIngreName]（[Fomula]）[Number][Unit]を含む
2661700X1107	本品は[ActIngreName]（[Fomula]）[Number][Unit]を含む
2661700X1115	本品は[Number][Unit]中に[ActIngreName]（[Fomula]：[Number]）[Number][Unit][ActIngreName]適量を含む
2661700X1140	本剤は[BrandName]（[Fomula]）[Number][Unit]を含む
2661700X1174	[Number][Unit]中[ActIngreName][Number][Unit]含有
2661700X1220	本品は定量するとき[ActIngreName]（[Fomula]）[Number][Unit]を含む
2661700X1298	本品は定量するとき[BrandName]（[Fomula]）[Number][Unit]を含む
2661700X1310	組成性状<BR>本剤は[ActIngreName]（[Fomula]）[Number][Unit]を含む
2661702X1041	本品は定量するとき[ActIngreName]（[Fomula]）[Number][Unit]以上を含む
2661702X1068	[Number][Unit]中[BrandName][Number][Unit]含有［[ActIngreName]（[Fomula]）[Number][Unit]以上を含有］
2661702X1092	本品は定量するとき[ActIngreName]（[Fomula]）[Number][Unit]以上を含む
2661702X1122	本品は定量するとき[ActIngreName]（[Fomula]：[Number]）[Number][Unit]以上を含む
2661702X1130	本品は[ActIngreName]（[Fomula]）[Number][Unit]以上を含む
2661702X1165	本品は[ActIngreName]（[Fomula]）[Number][Unit]以上を含む
2661702X1190	組成<BR>[Number][Unit]中[ActIngreName][Number][Unit]含有［[ActIngreName]（[Fomula]）[Number][Unit]以上を含有］
2661702X1246	本品は定量するとき[ActIngreName]（[Fomula]）[Number][Unit]以上を含む
2661702X1262	[ActIngreName]<BR>[Number][Unit]以上
2662700X1040	本品は[ActIngreName]を[ActIngreName]でけん化したもので脂肪酸として[Number][Unit]以上を含む
2662700X1090	[Number][Unit]中[ActIngreName][Number][Unit]含有
2662700X1104	[Number][Unit]中[BrandName][Number][Unit]含有
2662701X1052	[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit]を含有する[Form]である
2662701X1230	本品[Number][Unit]中<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]
2662701X1281	[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit]
2662701X1303	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit]
2663700X1039	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]含有
2663700X1047	本品は[BrandName]の[Form]で乾燥したものは定量するとき[BrandName][Number][Unit]以上を含む
2669701M1057	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2669701M1065	[Number][Unit]中[ActIngreName][Number][Unit]を含有
2669701M1073	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（[Number][Unit]）
2669701M2061	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2669701M2088	[Number][Unit]中[ActIngreName][Number][Unit]を含有
2669701M2096	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
2669701M2100	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（[Number][Unit]）
2669701M2118	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]含有
2669701N1044	本剤は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する[Form]性[Form]（[Form]剤）である本剤は
2669701N1052	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（[Number][Unit]）
2669701N1060	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2669701N2032	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（[Number][Unit]）
2669701N2040	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（[Number][Unit]）
2669701N2059	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2669701Q1040	本剤は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する[Form]性[Form]である本剤は
2669701Q1059	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（[Number][Unit]）
2669702X1023	本品[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2679701Q1055	[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2679701Q1063	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2679701Q1071	[Number][Unit]中：[ActIngreName]…[Number][Unit]（[Number][Unit]）
2691700M1053	有効成分名称<BR>[ActIngreName]有効成分含量（[Number][Unit]中）<BR>[Number][Unit]（[ActIngreName]として[Number][Unit]：[Number][Unit]）
2691700M1061	成分含量<BR>[Number][Unit]中[ActIngreName]…[Number][Unit]（[ActIngreName]として[Number][Unit]：[Number][Unit]）
2691700M2025	有効成分名称<BR>[ActIngreName]有効成分含量（[Number][Unit]中）<BR>[Number][Unit]（[ActIngreName]として[Number][Unit]：[Number][Unit]）
2691700N1059	有効成分名称<BR>[ActIngreName]有効成分含量（[Number][Unit]中）<BR>[Number][Unit]（[ActIngreName]として[Number][Unit]：[Number][Unit]）
2691700N1067	成分含量<BR>[Number][Unit]中[ActIngreName]…[Number][Unit]（[ActIngreName]として[Number][Unit]：[Number][Unit]）
2691700Q1047	有効成分名称<BR>[ActIngreName]有効成分含量（[Number][Unit]中）<BR>[Number][Unit]（[ActIngreName]として[Number][Unit]：[Number][Unit]）
2691700Q2027	有効成分名称<BR>[ActIngreName]有効成分含量（[Number][Unit]中）<BR>[Number][Unit]（[ActIngreName]として[Number][Unit]：[Number][Unit]）
2691701M1031	成分分量<BR>[Number][Unit]中[ActIngreName][Number][Unit]（[Number][Unit]）
2691702M1036	成分（[Number][Unit]中）：有効成分含有量<BR>[ActIngreName][Number][Unit]
2691702Q1020	成分（[Number][Unit]中）：有効成分含有量<BR>[ActIngreName][Number][Unit]
2699002F1046	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
2699003F1024	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2699701M1021	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
2699701Q1023	主成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]含有
2699701Q2038	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]含有
2699702M1034	成分含量（[Number][Unit]中）<BR>[ActIngreName][ActIngreName][Number][Unit]
2699703M1039	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2699704M1025	[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2699704M1033	成分含量（[Number][Unit]中）<BR>[ActIngreName]…[Number][Unit]
2699704M2021	成分含量<BR>[Number][Unit]（[Number][Unit]）中[ActIngreName][Number][Unit]
2699704M3028	成分含量<BR>[Number][Unit]（[Number][Unit]）中[ActIngreName][Number][Unit]
2699704W1042	[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2699705M1038	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（[Number][Unit]）を[ActIngreName]として含有する
2699709M1028	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]）
2699709M2024	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]）
2699710R1028	本剤は凍結乾燥品と添付溶解[Form]（[Number][Unit]）からなる有効成分<BR>〈凍結乾燥品〉[Number][Unit]中に[ActIngreName]（遺伝子組換え）[Number][Unit]（[Number]万[Number]国際標準単位）を含有する
2699710R2024	本剤は凍結乾燥品と添付溶解[Form]（[Number][Unit]）からなる有効成分<BR>〈凍結乾燥品〉[Number][Unit]中に[ActIngreName]（遺伝子組換え）[Number][Unit]（[Number]万[Number]国際標準単位）を含有する
2699711Q1027	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（[Number][Unit]）
2699801L1024	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit]
2699801V1050	成分分量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit]
2699801V1068	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit]
2699801V1084	成分分量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit]
2699801V1106	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit]
2699801V1114	有効成分<BR>[Number][Unit]中：[ActIngreName][Number][Unit][ActIngreName][Number][Unit]
2699801V1122	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit]
2699801V1130	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit]
2699801V2021	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit]
2699801V2030	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit]
2699950M1030	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]（[Number][Unit]）
2710803U1036	成分分量[Number][Unit]（[Number][Unit]）中<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit]
2710803U1044	有効成分[Number][Unit]（[Number][Unit]）中<BR>[ActIngreName][Number][Unit]（[ActIngreName]として）[ActIngreName][Number][Unit]
2710803U2032	有効成分[Number][Unit]（[Number][Unit]）中<BR>[ActIngreName][Number][Unit]（[ActIngreName]として）[ActIngreName][Number][Unit]
2710806U1021	成分含量[Number][Unit]中有効成分<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]ピロ亜[ActIngreName][Number][Unit][ActIngreName]適量成分含量[Number][Unit]中（[Number][Unit]）有効成分<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]ピロ亜[ActIngreName][Number][Unit][ActIngreName]適量
2710806U1030	本剤（[Number][Unit][Number][Unit]）は[Form][Number][Unit]中に[ActIngreName][Number][Unit][ActIngreName][Number][Unit]を含有する
2710810U3020	有効成分（[Number][Unit]あたりの分量）<BR>[ActIngreName]（[Number][Unit]）
2710813U1030	成分含量[Number][Unit]中有効成分<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit]（[ActIngreName]として）[ActIngreName][Number][Unit][ActIngreName]微量[ActIngreName]微量クロロブタノール微量[ActIngreName]適量成分含量[Number][Unit]中（[Number][Unit]）有効成分<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit]（[ActIngreName]として）[ActIngreName][Number][Unit][ActIngreName]微量[ActIngreName]微量クロロブタノール微量[ActIngreName]適量
2710816P1030	[Number][Unit]中有効成分<BR>[ActIngreName][Number][Unit]
2710816Q1043	本剤は[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2710816Q1051	販売名<BR>ハリケインリキッド歯科用[Number][Unit]成分<BR>[ActIngreName]含量（[Number][Unit]中）<BR>[Number][Unit]販売名<BR>[BrandName]成分<BR>[ActIngreName]含量（[Number][Unit]中）<BR>[Number][Unit]
2710816Q1060	販売名<BR>[BrandName]成分<BR>[ActIngreName]含量（[Number][Unit]中）<BR>[Number][Unit]
2710817V1033	有効成分[Number][Unit]中<BR>[ActIngreName][Number][Unit]薬[Form]に直径[Number][Unit]厚さ[Number][Unit]の円形ビニール[Form]が浸漬されている
2710818V1020	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit]
2710819M1029	有効成分（[Number][Unit]中の分量）<BR>[ActIngreName]（[Number][Unit]）[ActIngreName]（[Number][Unit]）[ActIngreName]（[Number][Unit]）[ActIngreName]（[Number][Unit]）
2760802V1047	有効成分[Number][Unit]中<BR>[ActIngreName][Number][Unit]
2760803M1038	有効成分：[ActIngreName]<BR>[Number][Unit]中の分量：[Number][Unit]有効成分：[ActIngreName]<BR>[Number][Unit]中の分量：[Number][Unit]
2760804M1024	[Number][Unit]（[Number][Unit]）中[ActIngreName]…[Number][Unit]を含有する
2760804M1040	有効成分[Number][Unit]（[Number][Unit]）中<BR>[ActIngreName][Number][Unit]（カ価）
2760806D1031	有効成分<BR>[ActIngreName]含有量<BR>[Number][Unit]中[Number][Unit]
2760808B1030	有効成分[Number][Unit]中<BR>[ActIngreName][Number][Unit]
2790810M1037	有効成分[Number][Unit]中<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]
2790810U1037	有効成分[Number][Unit]（[Number][Unit]）中<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]
2790818V1039	有効成分（[Form][Number][Unit]中）<BR>[ActIngreName][Number][Unit]有効成分（[Form][Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2790820Q1032	有効成分<BR>[ActIngreName]含量（[Number][Unit]中）<BR>[Number][Unit]
2790820Q1040	有効成分（[Number][Unit]中の分量）<BR>[ActIngreName]（[Number][Unit]）
2790821P1023	有効成分<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]
2790821Q1037	有効成分<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]
2900001A2036	[BrandName]は次の成分を含有する有効成分（[Number][Unit]中）<BR>[ActIngreName]（タマサキツヅラフジ抽出[ActIngreName]）[Number][Unit]
2900001F1029	[BrandName]は次の成分を含有する有効成分（[Number][Unit]中）<BR>[ActIngreName]（タマサキツヅラフジ抽出[ActIngreName]）[Number][Unit]
2900002C1167	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
2900002C1175	[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2900002C1183	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
2900002C1191	組成<BR>[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]
2900002F4065	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
2900002F5061	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
2900002F5274	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
2900002F5282	組成<BR>[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]
2900400A1038	[BrandName]は次の成分を含有する有効成分（[Number][Unit][Number][Unit]中）<BR>[ActIngreName]（タマサキツヅラフジ抽出[ActIngreName]）[Number][Unit]
2900400A2034	[BrandName]は次の成分を含有する有効成分（[Number][Unit][Number][Unit]中）<BR>[ActIngreName]（タマサキツヅラフジ抽出[ActIngreName]）[Number][Unit]
3111002A1039	[Number][Unit]中に[ActIngreName][Number][Unit]〔[ActIngreName]として[Number]＄〕を含有する淡[Color]の[Form]である
3111002F1036	[Number][Unit]中に[ActIngreName][Number][Unit]〔[ActIngreName]として[Number]＄〕を含有する[Color]の[Form]である
3111003S1039	本剤は[Number][Unit]中に[ActIngreName][Number][Unit]〔[ActIngreName]として[Number]＄〕を含有する[Color]のほとんど[Color]な[Form]である
3111400A1032	本剤は下記の成分を含有する[Color]の[Form]でワンポイントカットの[Color][CaseName]に充てんされている有効成分：[ActIngreName]<BR>[Number][Unit]（[Number][Unit]）中の分量：[Number][Unit]（[Number]＄）
3112001B4036	成分：有効成分<BR>[ActIngreName]成分：含有量<BR>[Number][Unit]中[Number][Unit]成分：含有量<BR>[Number][Unit]（[Number][Unit]）中[Number][Unit]成分：含有量<BR>[Number][Unit]（[Number][Unit]）中[Number][Unit]成分：含有量<BR>[Number][Unit]（[Number][Unit]）中[Number][Unit]
3112001F1047	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3112001F1055	有効成分名称<BR>[ActIngreName]有効成分含量（[Number][Unit]中）<BR>[Number][Unit]
3112001F2043	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3112001F2051	有効成分名称<BR>[ActIngreName]有効成分含量（[Number][Unit]中）<BR>[Number][Unit]
3112001F3040	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3112001F3058	有効成分名称<BR>[ActIngreName]有効成分含量（[Number][Unit]中）<BR>[Number][Unit]
3112001M1020	[Number][Unit]中の有効成分<BR>[ActIngreName][Number][Unit]
3112001M1038	成分含量<BR>[Number][Unit]中[ActIngreName]…[Number][Unit]
3112001M1046	販売名<BR>[BrandName]成分（[Number][Unit]中）：有効成分含有量<BR>[ActIngreName][Number][Unit]
3112001M1089	[Number][Unit]中：[ActIngreName]…[Number][Unit]
3112001M1119	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3112001M1135	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
3112001M1160	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
3112001M1178	販売名<BR>[BrandName]有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3112001M1186	[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]を含む[Form]である
3112001M1194	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する[Form]である
3112001M1208	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3112001M1216	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]含有
3112001M2034	[Number][Unit]中の有効成分<BR>[ActIngreName][Number][Unit]
3112001M2042	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3112001M2050	成分含量<BR>[Number][Unit]中[ActIngreName]…[Number][Unit]
3112001M2069	販売名<BR>[BrandName]成分（[Number][Unit]中）：有効成分含有量<BR>[ActIngreName][Number][Unit]
3112001M2077	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]含有
3112001M2115	[Number][Unit]中：[ActIngreName]…[Number][Unit]
3112001M2140	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3112001M2166	[BrandName]<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
3112001M2174	有効成分<BR>[ActIngreName]含量<BR>[Number][Unit]中[Number][Unit]
3112001M2182	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
3112001M2212	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
3112001M2255	販売名<BR>[BrandName]有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3112001M2263	[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]を含む[Form]である
3112001M2271	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する[Form]である
3112001M2280	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3112001M3030	[Number][Unit]中の有効成分<BR>[ActIngreName][Number][Unit]
3112001M3049	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3112001M3057	成分含量<BR>[Number][Unit]中[ActIngreName]…[Number][Unit]
3112001M3065	販売名<BR>[BrandName]成分（[Number][Unit]中）：有効成分含有量<BR>[ActIngreName][Number][Unit]
3112001M3073	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]含有
3112001M3111	[Number][Unit]中：[ActIngreName]…[Number][Unit]
3112001M3154	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3112001M3189	有効成分<BR>[ActIngreName]含量<BR>[Number][Unit]中[Number][Unit]
3112001M3197	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
3112001M3219	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
3112001M3235	販売名<BR>[BrandName]有効成分（[Number][Unit]中）<BR>[ActIngreName][Form][Number][Unit]
3112001M3243	[BrandName]<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
3112001M3251	[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]を含む[Form]である
3112001M3260	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する[Form]である
3112001M3278	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3112001M4037	販売名<BR>[BrandName]成分（[Number][Unit]中）：有効成分含有量<BR>[ActIngreName][Number][Unit]
3112001M4045	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する[Form]である
3112001M4053	[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]を含む[Form]である
3112001M4061	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3112001M4070	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
3112001M4088	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3112001M4096	成分<BR>[ActIngreName]含量<BR>（[Number][Unit]中）[Number][Unit]
3112001M4100	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
3112001M4118	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
3112001M4126	[BrandName]<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
3112001M4134	[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]を含有する
3112001M4142	有効成分<BR>[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
3112001M4150	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3112001M4169	販売名<BR>ポロセーブ[Form][Number][Unit]有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3112001M4177	有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]
3112001S1045	成分（[Number][Unit]中）：有効成分含有量<BR>[ActIngreName][Number][Unit]
3112001S1053	有効成分名称<BR>[ActIngreName]有効成分含量（[Number][Unit]中）<BR>[Number][Unit]
3112004M1023	成分（[Number][Unit]中）有効成分含有量<BR>[ActIngreName][Number][Unit]
3112004M1031	販売名<BR>[BrandName]成分<BR>[ActIngreName]含量（[Number][Unit]中）<BR>[Number][Unit]
3112004M1040	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3112004M1058	成分含量<BR>[Number][Unit]中[ActIngreName]…[Number][Unit]
3112004M1066	本品[Number][Unit]中下記の成分分量を含有する[Number][Unit]中[ActIngreName][Number][Unit]を含有する
3112004M1074	[BrandName]：[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
3112004M1082	組成<BR>[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]
3112004M1104	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
3112004M1112	販売名<BR>[BrandName]成分含量（[Number][Unit]中）<BR>[ActIngreName]：[Number][Unit]
3112004M1120	[BrandName]<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
3112004M1139	[Number][Unit]中：[ActIngreName]…[Number][Unit]
3112004M1163	[Number][Unit]中[ActIngreName][Number][Unit]を含有する
3112004M2020	成分（[Number][Unit]中）有効成分含有量<BR>[ActIngreName][Number][Unit]
3112004M2038	販売名<BR>[BrandName]成分<BR>[ActIngreName]含量（[Number][Unit]中）<BR>[Number][Unit]
3112004M2046	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3112004M2054	成分含量<BR>[Number][Unit]中[ActIngreName]…[Number][Unit]
3112004M2062	本品[Number][Unit]中下記の成分分量を含有する[Number][Unit]中[ActIngreName][Number][Unit]を含有する
3112004M2070	[BrandName]：[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
3112004M2089	組成<BR>[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]
3112004M2100	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
3112004M2119	有効成分（[Number][Unit]中）<BR>[ActIngreName]：[Number][Unit]
3112004M2127	[BrandName]<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
3112004M2135	[Number][Unit]中：[ActIngreName]…[Number][Unit]
3112004M2160	[Number][Unit]中[ActIngreName][Number][Unit]を含有する
3112005F1029	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3112005F1037	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
3112005F2025	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3112005F2033	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
3112401A1026	成分含有量：有効成分：[Number][Unit]（[Number][Unit]）中<BR>[ActIngreName]：[Number][Unit]
3112401A2022	成分含有量：有効成分：[Number][Unit]（[Number][Unit]）中<BR>[ActIngreName]：[Number][Unit]
3112401A3029	成分含有量：有効成分：[Number][Unit]（[Number][Unit]）中<BR>[ActIngreName]：[Number][Unit]
3112402A1020	成分含有量（[Number][Unit]（[Number][Unit]）中）有効成分<BR>[ActIngreName][Number][Unit]
3112402A2027	成分含有量（[Number][Unit]（[Number][Unit]）中）有効成分<BR>[ActIngreName][Number][Unit]
3119001M1020	成分（[Number][Unit]中）有効成分含有量<BR>[ActIngreName][Number][Unit]
3119001M2027	成分（[Number][Unit]中）有効成分含有量<BR>[ActIngreName][Number][Unit]
3121001B1079	[BrandName]は[Number][Unit]中に[ActIngreName]（別名[ActIngreName]）[Number][Unit]を含有する
3121400A1098	[BrandName]は[Number][Unit]（[Unit]）[Number][Unit]中[ActIngreName][Number][Unit]を含む[Color]の[Form]である
3121400A2078	容量<BR>[Number][Unit]有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3121400A2086	[Number][Unit]容量：<BR>[Number][Unit]有効成分：<BR>[ActIngreName][Number][Unit]
3121400A2124	[BrandName]<BR>[Number][Unit]（[Number][Unit]）中[ActIngreName][Number][Unit]を含有する
3121400A2159	有効成分<BR>[Number][Unit]（[Number][Unit]）中[ActIngreName][Number][Unit]
3121400A2175	[BrandName]は[Number][Unit][Number][Unit]中に[ActIngreName]（別名[ActIngreName]）[Number][Unit]を含有する
3121400A2183	容量<BR>[Number][Unit]成分含量（[Number][Unit]中）<BR>[ActIngreName]：[Number][Unit]
3121400A2191	容量<BR>[Number][Unit][Number][Unit][Number][Unit]中の有効成分<BR>[ActIngreName][Number][Unit]
3121400A2205	[BrandName]は[Number][Unit]（[Unit]）[Number][Unit]中[ActIngreName][Number][Unit]を含む[Color]の[Form]である
3121400A2213	本剤は[Number][Unit]（[Number][Unit]）中に下記成分を含む有効成分及び含量<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit]
3121400A2221	[BrandName]は[Number][Unit]（[Number][Unit]）中に下記の成分分量を含有する容量<BR>[Number][Unit]成分名分量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
3121400A2230	組成性状
3121400A3058	[Number][Unit]容量：<BR>[Number][Unit]有効成分：<BR>[ActIngreName][Number][Unit]
3121400A3104	[BrandName]は[Number][Unit][Number][Unit]中に[ActIngreName]（別名[ActIngreName]）[Number][Unit]を含有する
3121400A3112	容量<BR>[Number][Unit]成分含量（[Number][Unit]中）<BR>[ActIngreName]：[Number][Unit]
3121400A3120	容量<BR>[Number][Unit][Number][Unit][Number][Unit]中の有効成分<BR>[ActIngreName][Number][Unit]
