成分含量（[Number][Unit]中）<BR>[ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit],1
有効成分含量<BR>[Number][Unit]（[Number][Unit]）中[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
本剤[Number][Unit]中[ActIngreName][Number][Unit],1
本剤[Number][Unit]中[ActIngreName][Number][Unit]の[Number][Unit][ActIngreName]を含む,1
本品[Number][Unit]中[ActIngreName][Number][Unit]の[Number][Unit][ActIngreName]を含有する,1
[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Form][Number][Unit],1
有効成分<BR>[Number][Unit]中に[ActIngreName][Number][Unit]（[Number][Unit]）を含有する,1
ムコフィリン[Form][Number][Unit]は[Number][Unit]（[Number][Unit]）中に[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]）を含有する[Color]な[Form]であるなお,1
[BrandName]は[Number][Unit]中に下記の成分分量を含有する製剤である<<BR>>[ActIngreName]…[Number][Unit],1
組成<BR>[BrandName]は[Number][Unit]中[ActIngreName]塩[Number][Unit],1
成分分量（[Number][Unit]中）<BR>[ActIngreName]（別名：[ActIngreName]）[Number][Unit],1
本品は[Number][Unit]中[ActIngreName][Number][Unit]を含有する,1
[Form][Number][Unit]中に次の成分を含有<<BR>>有効成分<BR>[ActIngreName][Number][Unit]（[Number][Unit]中[ActIngreName]として[Number][Unit]を含有）,1
[Form][Number][Unit]中に次の成分を含有<<BR>>有効成分<BR>[ActIngreName][ActIngreName]として[Number][Unit],1
[Number][Unit]中に下記の成分分量を含有する製剤である[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
[Number][Unit]中に[ActIngreName][Number][Unit]を含有する[Color]徐放性の[Form]である,1
本剤は[Number][Unit]（[Number][Unit]）中に次の成分を含有する<<BR>>有効成分（[Number][Unit]（[Number][Unit]）中）<BR>[ActIngreName][Number][Unit],1
成分含量：（[Number][Unit]（[Number][Unit]）中）：<BR>[ActIngreName][Number][Unit],1
成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]（[Number][Unit]中[Number][Unit]）,1
成分含量<BR>[Number][Unit]中に[ActIngreName]を[Number][Unit]（[ActIngreName]として[Number][Unit]）含有する,1
成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（[ActIngreName]として）（[Number][Unit]）,1
成分含量<BR>[Number][Unit][Number][Unit]中[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]）<<BR>>[Number][Unit]の噴霧主薬量<BR>[Number][Unit]（[ActIngreName]として）<<BR>>[Number][Unit]の噴霧回数<BR>約[Number][Unit],1
[Number][Unit]中の重量（容量）<BR>[Number][Unit]（[Number][Unit]）<<BR>>[ActIngreName]含量（[Number][Unit]中）<BR>[Number][Unit]（[ActIngreName]として[Number][Unit]）<<BR>>[ActIngreName]含量（[Number][Unit]中）<BR>[Number][Unit]（[ActIngreName]として[Number][Unit]）<<BR>>[Number][Unit]の噴霧回数<BR>約[Number][Unit],1
有効成分<BR>[Number][Unit]中に[ActIngreName]（別名：[ActIngreOtherName]）[Number][Unit]と[ActIngreName][Number][Unit]を含有する,1
有効成分<BR>[Number][Unit]中に[ActIngreName][Number][Unit]と[ActIngreName][Number][Unit]を含有する,1
有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]<<BR>>容量<BR>[Number][Unit],1
有効成分：[Number][Unit]中<BR>[ActIngreName][Number][Unit]<<BR>>有効成分：[Number][Unit]中<BR>[ActIngreName][Number][Unit]<<BR>>[Number][Unit]の吸入数<BR>[Number][Unit],1
成分分量<BR>[Number][Unit]中[ActIngreName][Number][Unit]（[Number][Unit]中[Number][Unit]）,1
成分含量<BR>[ActIngreName]（[ActIngreOtherName]）[Number][Unit],1
成分含量<BR>[Number][Unit]中[ActIngreName]…[Number][Unit]（[Number][Unit][Number][Unit]中[ActIngreName][Number][Unit]）,1
[BrandName]は下記[Number]種類の[Form]である<<BR>>（[Number]）[Number][Unit]（[Number][Unit]）中成分含量<BR>[ActIngreName][Number][Unit]（[ActIngreName]として）<<BR>>（[Number]）[Number][Unit]（[Number][Unit]）中成分分量<BR>[ActIngreName][Number][Unit]（[ActIngreName]として）,1
有効成分（[Number][Unit]中）<BR>[ActIngreName]（[ActIngreName]として）[Number][Unit],1
成分分量<BR>本剤は[Number][Unit]中[ActIngreName][Number][Unit]を含有する,1
[Number][Unit]中[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]）,1
販売名<BR>[BrandName]<<BR>>成分含量[Number][Unit]（[Number][Unit]中）<BR>[ActIngreName]（[ActIngreName]として）[Number][Unit][ActIngreName][Number][Unit],1
有効成分（[Number][Unit]中）<BR>[ActIngreName]（[ActIngreName]として）[Number][Unit][ActIngreName][Number][Unit],1
有効成分：[ActIngreName]（遺伝子組換え）<BR>[Number][Unit]中の含有量[Number][Unit]ただし本剤の調製方法に基づき[ActIngreName][Number][Unit]に溶解した[Form][Number][Unit]中に含まれる量は[Number][Unit]である<<BR>>本剤の有効成分である[ActIngreName]（遺伝子組換え）はヒト化マウスモノクローナル抗体である[ActIngreName]（遺伝子組換え）の製造工程においてブタペプトン（胃）を使用している<<BR>>本剤溶解後の[Form]は粘性があるため[Form]吸引時の損失を考慮し[Number][Unit]から[Number][Unit]を注射するに足る量を確保するために過量充填されている,1
本品は[ActIngreName]とたん白質との化合物でありそのたん白質は乳性カゼインである,1
組成<BR>[Number][Unit]中[BrandName][Number][Unit]含有[ActIngreName]とたん白質との化合物であるたん白質は乳製カゼインである,1
本剤[Number][Unit]中[BrandName][Number][Unit]含有する本剤は[ActIngreName]とたん白質との化合物であるたん白は乳製カゼインである,1
成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]本品は[ActIngreName]とたん白質との化合物であるたん白質は乳性カゼインである,1
[ActIngreName]とたんぱく質の化合物であるたんぱく質の基原：カゼイン,1
[Number][Unit]中[BrandName][Number][Unit]含有<<BR>>本剤は[ActIngreName]とたん白質との化合物でありそのたん白質は乳性カゼインである,1
本品[Number][Unit]中に[ActIngreName][Number][Unit]を含む本品は[ActIngreName]とたん白質との化合物であるたん白質の基原は乳性カゼインである,1
成分含量（[Number][Unit]中）<BR>[ActIngreName]：[Number][Unit]含有（本剤は[ActIngreName]とたん白質との化合物でありそのたん白質は乳性カゼインである）,1
有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（本剤は[ActIngreName]と蛋白質との化合物でありその蛋白質は乳性カゼインである）,1
本剤は[Number][Unit]中[ActIngreName]を[Number][Unit]含む本剤は[ActIngreName]とたん白質との化合物でありそのたん白質は乳性カゼインである,1
本品[Number][Unit]中[BrandName][Number][Unit]含有本品は[ActIngreName]とたん白質との化合物であるたん白質の基原は乳性カゼインである,1
本品[Number][Unit]中[ActIngreName][Number][Unit]を含む本品は[ActIngreName]とたん白質との化合物であるたん白質はカゼインである,1
本品は[ActIngreName]とたん白質との化合物であるたん白質の基原は乳性カゼインである,1
有効成分含有量（[Number][Unit]中）<BR>[ActIngreName]（[ActIngreName]として）[Number][Unit],1
[BrandName]は[Number][Unit][Number][Unit]中に[ActIngreName]（別名[ActIngreOtherName]）[Number][Unit]を含有する,1
本品は[ActIngreName]の[Form]で乾燥したものは定量するとき[ActIngreName]（[Fomula]：[Number]）[Number][Unit]を含む,1
本剤は塩基性硝酸[ActIngreName]で乾燥したものを定量するとき[ActIngreName]（[Fomula]）[Number][Unit]を含む,1
[Number][Unit]中に[ActIngreName][Number][Unit]：[ActIngreName]（[ActIngreOtherName]ＢＩＯ－[Number]Ｒ）の生菌を[Number][Unit]含有,1
[ActIngreName]（[ActIngreOtherName]）培養物の乾燥[Form]を[Number][Unit]中に[Number][Unit]（[Number][Unit]の生菌）含有する,1
成分含量（[Number][Unit]中）<BR>[ActIngreName]（[ActIngreOtherName][Form][ActIngreOtherName][Form]）[Number][Unit]及び[ActIngreName]（[ActIngreOtherName][Form]）[Number][Unit]（総生菌数として[Number][Unit]）を含有する,1
[Number][Unit]中[ActIngreName]含量<BR>[Number][Unit]<<BR>>[Number][Unit]中[ActIngreName]数<BR>[Number][Unit]<<BR>>本剤には製造工程中に使用したペプチド化した脱脂粉乳が残存する,1
有効成分<BR>[Number][Unit]中に[ActIngreName][Number][Unit]（Ｂｉｆｉｄｏｂａｃｔｅｒｉｕｍの生菌を[Number][Unit]）を含有する,1
成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（総生菌数として[Number][Unit]含む）,1
成分含量：<BR>[BrandName][Number][Unit]中[ActIngreName][Number][Unit]（[Number][Unit]中[ActIngreName]菌（[ActIngreOtherName]）の生菌を[Number][Unit]含む）含有する,1
[Number][Unit]中：[ActIngreName]…[Number][Unit]〔[Number][Unit]中[ActIngreName]菌（[ActIngreOtherName]）の生菌を[Number][Unit]含む〕,1
成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]〔[Number][Unit]中[ActIngreName]菌（[ActIngreOtherName]）を[Number][Unit]〕含有,1
[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]［[Number][Unit]中[ActIngreName]菌（[ActIngreOtherName]）の生菌を[Number][Unit]を含む］を含有する,1
[BrandName]：[Number][Unit]中[ActIngreName]（[ActIngreOtherName]）[Number][Unit]（生菌数[Number][Unit]）を含有,1
[BrandName]は[Number][Unit]中に[ActIngreName]（[ActIngreOtherName]）[Number][Unit]（生菌数[Number]億）を含有する,1
有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][BrandName][Number][Unit]とビオスリー配合[Form][Number][Unit]がほぼ等しい生菌数となるように調製している,1
有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]ビオスリー配合[Form][Number][Unit]と[BrandName][Number][Unit]がほぼ等しい生菌数となるように調製している,1
[Number][Unit]中の有効成分：<BR>[ActIngreName]（[ActIngreOtherName]ＢＩＯ－[Number]Ｒ）培養物の乾燥[Form][Number][Unit]（生菌[Number][Unit]含有）,1
[Number][Unit]中の有効成分<BR>[ActIngreName]（[ActIngreName]として）[Number][Unit],1
有効成分の名称<BR>[ActIngreName]<<BR>>含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]（[ActIngreName]として）,1
成分<BR>[ActIngreName]<<BR>>含量（[Number][Unit]中）<BR>（[ActIngreName]として）[Number][Unit],1
成分<BR>[ActIngreName]<<BR>>含量<BR>（[Number][Unit]中）[Number][Unit]（[ActIngreName]として[Number][Unit]）,1
成分含有量<BR>[Number][Unit]中[ActIngreName][Number][Unit],1
成分含量[Number][Unit]（[Number][Unit]）中<BR>[ActIngreName]（換算した乾燥物）[Number][Unit]［別名：[ActIngreName]］,1
成分（[Number][Unit]中）：有効成分含有量<BR>[ActIngreName]（[ActIngreName]）[Number][Unit],1
成分含量<BR>[Number][Unit]中[ActIngreName]…[Number][Unit][Number][Unit]（[Number][Unit]）中[ActIngreName]…[Number][Unit],1
本剤は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する[DrugParts]は[Color][DrugParts]は淡[Color]な硬[Form]である,1
成分含量（[Number][Unit]中）：<BR>[ActIngreName][ActIngreName][Number][Unit],1
成分含量（[Number][Unit]中）<BR>[ActIngreName][ActIngreName][Number][Unit]含有,1
成分含量<BR>[Number][Unit]中[ActIngreName]…[Number][Unit]（[Number][Unit][Number][Unit]中[Number][Unit]）,1
[BrandName]は[Number][Unit]中に下記成分分量を含有する[Form]である<<BR>><<BR>>成分分量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（別名：[ActIngreName]）[ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
[Number][Unit]中[ActIngreName]…[Number][Unit][ActIngreName][ActIngreName]…[Number][Unit][ActIngreName]…[Number][Unit],1
組成<BR>[BrandName]は[Number][Unit]中下記の成分を含有する[ActIngreName]…[Number][Unit][ActIngreName]…[Number][Unit][ActIngreName]…[Number][Unit],1
組成<BR>[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit],1
有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（[ActIngreName]として）[Number][Unit]<<BR>>[ActIngreName][Number][Unit],1
販売名<BR>[BrandName]<<BR>>有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit]を含む[Form]である,1
有効成分の名称<BR>[ActIngreName]（[ActIngreName]）[ActIngreName]<<BR>>含量<BR>[Number][Unit]中[ActIngreName]（[ActIngreName]）[Number][Unit][ActIngreName][Number][Unit],1
[BrandName]は[Number][Unit]中に下記の成分分量を含有する<<BR>>成分分量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]含有[Number][Unit]中[ActIngreName][Number][Unit]含有,1
販売名<BR>[BrandName]<<BR>>成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]含有（[ActIngreName]として[Number][Unit]含有）[ActIngreName][Number][Unit]含有,1
成分含量（[Number][Unit]中）<BR>[ActIngreName]（[ActIngreName]として）[Number][Unit][ActIngreName][Number][Unit]を含有する,1
組成<BR>[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]及び[ActIngreName][Number][Unit]を含有するまた,1
[BrandName]は[Number][Unit]中に下記の成分分量を含有する製剤である<BR>[ActIngreName]（[ActIngreName]として）[Number][Unit][ActIngreName][Number][Unit],1
有効成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]（[ActIngreName]として）,1
本品は主として麦芽から製したものででんぷん消化力がある[Form]である本品は定量するとき[Number][Unit]当たり[Number][Unit]以上を含む,1
[Number][Unit]中[BrandName][Number][Unit]含有［主として麦芽から製したものででんぷん消化力がある[Form]である］,1
主として麦芽から製したものででんぷん消化力がある[Form]である通例適当な賦形剤で薄めてある,1
本品は主として麦芽から製したものででんぷん消化力がある[Form]であり定量するとき[Number][Unit]当たり[Number][Unit]以上を含む,1
本品[Number][Unit]中[ActIngreName][Number][Unit]を含む本品は,1
[ActIngreName]オリゼーより産生する消化酵素（[ActIngreName]）であり本品[Number][Unit]中にでんぷん糖化力[Number][Unit]を含む,1
本品はブタの膵臓から製したものででんぷん消化力たん白消化力及び脂肪消化力がある[Form]であり[Number][Unit]当たり[Number][Unit]以上[Number]たん白消化力単位以上及び[Number][Unit]以上を含む,1
組成<BR>[Number][Unit]中[BrandName][Number][Unit]含有［本品は食用獣主としてブタの膵臓から製したものででんぷん消化力たん白消化力及び脂肪消化力がある[Form]である］,1
本品は食用獣主としてブタの膵臓から製したものででんぷん消化力たんぱく質消化力及び脂肪消化力がある[Form]であり[Number][Unit]当たり[Number][Unit]以上[Number][Unit]以上及び[Number][Unit]以上を含む通例適当な賦形剤で薄めてある,1
本品は食用獣主としてブタの膵臓から製したものででんぷん消化力たん白消化力及び脂肪消化力がある[Form]であり[Number][Unit]当たり[Number][Unit]以上[Number]たん白消化力単位以上及び[Number][Unit]以上を含む,1
本剤はＳａｃｃｈａｒｏｍｙｃｅｓに属する酵母の菌体を乾燥して[Form]としたもので主としてビール醸造の際得られるビール酵母から製する<<BR>>本剤[Number][Unit]中[BrandName][Number][Unit]含有する,1
本品[Number][Unit]中[ActIngreName][Number][Unit]含有（参考）「[ActIngreName]エビオス」の化学的組成および主要成分含量（標準値）<<BR>>（[Number]）一般組成<BR>エネルギー[Number][Unit][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]たんぱく質[Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]<<BR>>（[Number]）[ActIngreName]<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]<<BR>>（[Number]）[ActIngreName]<BR>[Number]種の[ActIngreName]をはじめとする[Number]数種の[ActIngreName]を含有したん白質の[ActIngreName]組成としては動物性たん白質に類似している[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
本品は[Number][Unit]当たり[ActIngreName][Number][Unit][ActIngreName][Number][Unit]及び[ActIngreName][Number][Unit]をとり[Number][Unit][ActIngreName]で浸出して製した[Form]の製剤である,1
本品[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]の[Number][Unit][ActIngreName]を含む,1
[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]を含有する[Form]である,1
本剤は[Number][Unit]中に[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]各々の抽出[Form]を含む,1
本品[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]から得られる抽出物,1
本品[Number][Unit]中に[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]の可溶成分を含む[Form]である,1
本品[Number][Unit]中[ActIngreName][Number][Unit]の[Number][Unit][ActIngreName]を含む,1
成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]を含有〔[ActIngreName]（[Fomula]：[Number]）[Number][Unit]を含む〕,1
[Number][Unit]中<BR>[ActIngreName][Number][Unit]（[Number][Unit]）<<BR>>［[ActIngreName]（[Fomula]：[Number]）[Number][Unit]を含む］,1
本品は[ActIngreName]（[Fomula]：[Number]）[Number][Unit]を含有する,1
成分含量（[Number][Unit]中）<BR>[ActIngreName]（[ActIngreName]）[Number][Unit]を含有する,1
有効成分（[Number][Unit]中）<BR>[ActIngreName]（[ActIngreName]）[Number][Unit]（[Number][Unit]）,1
組成<BR>[BrandName]は[Number][Unit]中[ActIngreName]（[ActIngreName]）[Number][Unit]（[Number][Unit]）,1
[Number][Unit]中[ActIngreName]（[ActIngreName]）含量<BR>[Number][Unit]（[Number][Unit]）：[Number][Unit]で[Number][Unit]に[Number][Unit]の[ActIngreName]を加[Form]分解する酵素量を[Number][Unit]とする,1
成分分量<BR>[Number][Unit]中[ActIngreName]（[ActIngreName]）：[Number][Unit]（[Number][Unit]）,1
本品[Number][Unit]中次の成分を含む[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
本品[Number][Unit]中に[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]含有,1
本品[Number][Unit]中次の成分を含む[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
有効成分<BR>[Number][Unit]中：[ActIngreName]：[Number][Unit]（[Form]）[ActIngreName]：[Number][Unit]（[Form]）[ActIngreName]：[Number][Unit]（[Form]）[ActIngreName]：[Number][Unit]（[Form]）[ActIngreName]：[Number][Unit]（[DrugParts]）,1
成分含量（[Number][Unit]中）<BR>[DrugParts][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][DrugParts][ActIngreName][Number][Unit],1
成分含量（[Number][Unit]中）：<BR>[DrugParts]：[ActIngreName][Number][Unit][DrugParts]：[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
成人[Number][Unit]（[Number][Unit]）中に次の成分を含有<<BR>>有効成分<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName]（[ActIngreName]）[Form][Number][Unit][ActIngreName]（[ActIngreName]）[Form][Number][Unit][ActIngreName]（[ActIngreName]）[Form][Number][Unit][ActIngreName]（[ActIngreName]）[Form][Number][Unit][ActIngreName]（[ActIngreName]）[Form][Number][Unit][ActIngreName]（[ActIngreName]）[Form][Number][Unit][ActIngreName]（[ActIngreName]）[Form][Number][Unit],1
成分含量（[Number][Unit]中）<BR>[ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit],1
[Number][Unit]中<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
[BrandName]は[Number][Unit]中次の成分分量を含む[Form]である[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
成分含量（[BrandName][Number][Unit]中）<BR>[ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit],1
有効成分[Number][Unit]中<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
[Number][Unit]中：[ActIngreName]…[Number][Unit][ActIngreName]…[Number][Unit][ActIngreName]…[Number][Unit][ActIngreName]…[Number][Unit][ActIngreName]…[Number][Unit][ActIngreName]…[Number][Unit][ActIngreName]…[Number][Unit][ActIngreName]…[Number][Unit][ActIngreName]…[Number][Unit],1
[BrandName]は[Number][Unit]中に下記の成分分量を含有する<<BR>>成分分量<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
本品[Number][Unit]中次の成分を含む[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
有効成分<BR>[Number][Unit]中に下記の成分を含有する<<BR>>（[DrugParts]）<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]<<BR>>（[DrugParts]）<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
[BrandName]は[Number][Unit]中に下記の成分分量を含有する<<BR>>[DrugParts]<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit]<<BR>>内殻[Form]（腸溶性）<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
本剤は[Number][Unit]中に次の成分分量を含有する<<BR>>有効成分<<BR>>[DrugParts]（[Color]）<<BR>>[ActIngreName][Number]<<BR>>[Number][Unit]<<BR>>[ActIngreName]<<BR>>[Number][Unit]<<BR>>[ActIngreName]<<BR>>[Number][Unit]<<BR>>有効成分<<BR>>[DrugParts]（淡[Color]）<<BR>>[ActIngreName]<<BR>>[Number][Unit]<<BR>>[ActIngreName]<<BR>>[Number][Unit]<<BR>>乳糖[ActIngreName][ActIngreName]ヒドロキシプロピルメチルセルロースフタレート精製セラックステア[ActIngreName]マグネシウム[ActIngreName]酸化チタンラウリル[ActIngreName][Color][Number]号（タートラジン）[Color][Number]号,1
本剤は[Number][Unit]中に次の成分分量を含有する<<BR>>有効成分[DrugParts]（[Color]）[ActIngreName][Number][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]有効成分[DrugParts]（[Color]）[ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
有効成分（[Number][Unit]中）<BR>（[Color][Form]）[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]（[Color][Form]）[ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
成分含量（[Number][Unit]中）<BR>[DrugParts]：[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][DrugParts]：[ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
成分分量（[Number][Unit]中）<BR>[DrugParts]：[ActIngreName][Number][Unit][ActIngreName][Number][Unit][DrugParts]：[ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
成分含量（[Number][Unit]中）<BR>[DrugParts][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][DrugParts][ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
[BrandName]は[Number][Unit]中に下記の成分分量を含有する[DrugParts]及び[DrugParts]との混合物である<<BR>>[DrugParts]<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit]<<BR>>[DrugParts]<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
[BrandName]は[Number][Unit]中に下記の成分分量を含有する<<BR>>[DrugParts]<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit]<<BR>>[DrugParts]<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
[BrandName]は[Number][Unit]中に下記成分を含有する<<BR>>[DrugParts]<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]<<BR>>[DrugParts]<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName]「サイケン」[Number][Unit],1
組成<BR>[BrandName]は[Number][Unit]中下記の成分を含有する[ActIngreName][Number]…[Number][Unit][ActIngreName][Number]…[Number][Unit][ActIngreName]…[Number][Unit][ActIngreName]…[Number][Unit],1
本剤[Number][Unit]中に[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]を含む,1
[BrandName]は[Number][Unit]中に下記成分を含有する<<BR>>[DrugParts]<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]<<BR>>[DrugParts]<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
